GoogleID,store name,address,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday
ChIJQYa4K6w0K4gRWex8DUl7bkQ,Tim Hortons,"2 Bloor St E, Toronto, ON M4W 1A8, Canada","{'5 a.m': 0, '6 a.m': 24, '7 a.m': 37, '8 a.m': 33, '9 a.m': 27, '10 a.m': 38, '11 a.m': 61, '12 p.m': 70, '1 p.m': 55, '2 p.m': 42, '3 p.m': 55, '4 p.m': 64, '5 p.m': 35, '6 p.m': 9, '7 p.m': 0, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 7, '7 a.m': 38, '8 a.m': 88, '9 a.m': 100, '10 a.m': 68, '11 a.m': 55, '12 p.m': 62, '1 p.m': 57, '2 p.m': 48, '3 p.m': 62, '4 p.m': 88, '5 p.m': 74, '6 p.m': 33, '7 p.m': 0, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 16, '7 a.m': 33, '8 a.m': 46, '9 a.m': 48, '10 a.m': 44, '11 a.m': 53, '12 p.m': 74, '1 p.m': 85, '2 p.m': 83, '3 p.m': 75, '4 p.m': 59, '5 p.m': 33, '6 p.m': 11, '7 p.m': 0, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 14, '7 a.m': 33, '8 a.m': 57, '9 a.m': 72, '10 a.m': 72, '11 a.m': 55, '12 p.m': 40, '1 p.m': 44, '2 p.m': 72, '3 p.m': 98, '4 p.m': 88, '5 p.m': 53, '6 p.m': 20, '7 p.m': 0, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 7, '7 a.m': 18, '8 a.m': 35, '9 a.m': 55, '10 a.m': 72, '11 a.m': 79, '12 p.m': 70, '1 p.m': 55, '2 p.m': 48, '3 p.m': 61, '4 p.m': 74, '5 p.m': 51, '6 p.m': 18, '7 p.m': 0, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}",{},{}
ChIJl2Zkh4_L1IkRA1NaHSee7Fc,Tim Hortons,"175 Dundas St E, Toronto, ON M5A 1Z4, Canada","{'9 a.m': 87, '5 a.m': 0, '6 a.m': 41, '7 a.m': 57, '8 a.m': 74, '10 a.m': 95, '11 a.m': 96, '12 p.m': 91, '1 p.m': 80, '2 p.m': 64, '3 p.m': 54, '4 p.m': 56, '5 p.m': 76, '6 p.m': 97, '7 p.m': 94, '8 p.m': 62, '9 p.m': 24, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 24, '7 a.m': 49, '8 a.m': 75, '9 a.m': 91, '10 a.m': 95, '11 a.m': 85, '12 p.m': 72, '1 p.m': 62, '2 p.m': 57, '3 p.m': 56, '4 p.m': 57, '5 p.m': 56, '6 p.m': 52, '7 p.m': 47, '8 p.m': 38, '9 p.m': 28, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 35, '7 a.m': 54, '8 a.m': 70, '9 a.m': 84, '10 a.m': 94, '11 a.m': 97, '12 p.m': 94, '1 p.m': 82, '2 p.m': 64, '3 p.m': 49, '4 p.m': 47, '5 p.m': 62, '6 p.m': 81, '7 p.m': 80, '8 p.m': 55, '9 p.m': 22, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 42, '7 a.m': 60, '8 a.m': 75, '9 a.m': 87, '10 a.m': 96, '11 a.m': 100, '12 p.m': 96, '1 p.m': 85, '2 p.m': 70, '3 p.m': 56, '4 p.m': 50, '5 p.m': 58, '6 p.m': 72, '7 p.m': 77, '8 p.m': 63, '9 p.m': 37, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 49, '7 a.m': 70, '8 a.m': 83, '9 a.m': 83, '10 a.m': 75, '11 a.m': 67, '12 p.m': 61, '1 p.m': 57, '2 p.m': 51, '3 p.m': 42, '4 p.m': 36, '5 p.m': 43, '6 p.m': 62, '7 p.m': 75, '8 p.m': 68, '9 p.m': 42, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 36, '7 a.m': 54, '8 a.m': 71, '9 a.m': 83, '10 a.m': 85, '11 a.m': 80, '12 p.m': 67, '1 p.m': 55, '2 p.m': 49, '3 p.m': 55, '4 p.m': 71, '5 p.m': 89, '6 p.m': 92, '7 p.m': 80, '8 p.m': 55, '9 p.m': 31, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 41, '7 a.m': 57, '8 a.m': 74, '9 a.m': 87, '10 a.m': 95, '11 a.m': 97, '12 p.m': 91, '1 p.m': 81, '2 p.m': 65, '3 p.m': 49, '4 p.m': 40, '5 p.m': 43, '6 p.m': 63, '7 p.m': 78, '8 p.m': 65, '9 p.m': 32, '10 p.m': 0}"
ChIJpzigsH3L1IkRFfne2wTd3VU,Tim Hortons,"26 Dundas St E, Toronto, ON M5B 2L6, Canada",{'7 a.m': 6},{},{},{},{},{},{}
ChIJ8ex6zco0K4gRjLZu7rhWN9s,Tim Hortons,"10 Dundas St E Suite 104, Toronto, ON M5B 2G8, Canada",{'5 a.m': 8},{},{},{},{},{},{}
ChIJB0WBZzrL1IkReal_H7OJdzI,Tim Hortons,"176 Front St E, Toronto, ON M5A 1E6, Canada","{'8 a.m': 15, '5 a.m': 0, '6 a.m': 12, '7 a.m': 12, '9 a.m': 18, '10 a.m': 24, '11 a.m': 33, '12 p.m': 36, '1 p.m': 39, '2 p.m': 33, '3 p.m': 24, '4 p.m': 18, '5 p.m': 12, '6 p.m': 6, '7 p.m': 3, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 12, '7 a.m': 24, '8 a.m': 33, '9 a.m': 42, '10 a.m': 45, '11 a.m': 45, '12 p.m': 39, '1 p.m': 33, '2 p.m': 24, '3 p.m': 21, '4 p.m': 18, '5 p.m': 18, '6 p.m': 15, '7 p.m': 12, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 15, '7 a.m': 39, '8 a.m': 63, '9 a.m': 63, '10 a.m': 54, '11 a.m': 63, '12 p.m': 84, '1 p.m': 100, '2 p.m': 87, '3 p.m': 60, '4 p.m': 33, '5 p.m': 15, '6 p.m': 6, '7 p.m': 3, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 9, '7 a.m': 36, '8 a.m': 69, '9 a.m': 75, '10 a.m': 66, '11 a.m': 75, '12 p.m': 72, '1 p.m': 48, '2 p.m': 27, '3 p.m': 21, '4 p.m': 18, '5 p.m': 15, '6 p.m': 12, '7 p.m': 6, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 9, '7 a.m': 36, '8 a.m': 66, '9 a.m': 66, '10 a.m': 45, '11 a.m': 75, '12 p.m': 75, '1 p.m': 27, '2 p.m': 30, '3 p.m': 42, '4 p.m': 54, '5 p.m': 57, '6 p.m': 54, '7 p.m': 45, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 9, '7 a.m': 15, '8 a.m': 27, '9 a.m': 42, '10 a.m': 57, '11 a.m': 69, '12 p.m': 78, '1 p.m': 75, '2 p.m': 66, '3 p.m': 51, '4 p.m': 36, '5 p.m': 24, '6 p.m': 15, '7 p.m': 9, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 3, '7 a.m': 3, '8 a.m': 15, '9 a.m': 33, '10 a.m': 42, '11 a.m': 36, '12 p.m': 27, '1 p.m': 33, '2 p.m': 45, '3 p.m': 42, '4 p.m': 33, '5 p.m': 24, '6 p.m': 21, '7 p.m': 21, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}"
ChIJ4WI43C_L1IkRa4UXlmNVXgs,Tim Hortons,"77 Lower Jarvis St, Toronto, ON M5E 1N1, Canada","{'8 a.m': 27, '5 a.m': 0, '6 a.m': 3, '7 a.m': 11, '9 a.m': 43, '10 a.m': 48, '11 a.m': 44, '12 p.m': 38, '1 p.m': 38, '2 p.m': 39, '3 p.m': 39, '4 p.m': 36, '5 p.m': 32, '6 p.m': 25, '7 p.m': 19, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 11, '7 a.m': 33, '8 a.m': 63, '9 a.m': 82, '10 a.m': 77, '11 a.m': 63, '12 p.m': 55, '1 p.m': 46, '2 p.m': 33, '3 p.m': 23, '4 p.m': 26, '5 p.m': 31, '6 p.m': 0, '7 p.m': 0, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 12, '7 a.m': 36, '8 a.m': 66, '9 a.m': 77, '10 a.m': 63, '11 a.m': 41, '12 p.m': 31, '1 p.m': 30, '2 p.m': 29, '3 p.m': 26, '4 p.m': 25, '5 p.m': 26, '6 p.m': 25, '7 p.m': 20, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 18, '7 a.m': 45, '8 a.m': 74, '9 a.m': 79, '10 a.m': 58, '11 a.m': 38, '12 p.m': 48, '1 p.m': 45, '2 p.m': 26, '3 p.m': 23, '4 p.m': 24, '5 p.m': 22, '6 p.m': 20, '7 p.m': 16, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 5, '7 a.m': 12, '8 a.m': 49, '9 a.m': 100, '10 a.m': 62, '11 a.m': 40, '12 p.m': 44, '1 p.m': 47, '2 p.m': 48, '3 p.m': 44, '4 p.m': 39, '5 p.m': 32, '6 p.m': 24, '7 p.m': 16, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 10, '7 a.m': 43, '8 a.m': 82, '9 a.m': 74, '10 a.m': 41, '11 a.m': 30, '12 p.m': 33, '1 p.m': 38, '2 p.m': 39, '3 p.m': 35, '4 p.m': 29, '5 p.m': 21, '6 p.m': 13, '7 p.m': 7, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 1, '7 a.m': 15, '8 a.m': 39, '9 a.m': 55, '10 a.m': 47, '11 a.m': 32, '12 p.m': 29, '1 p.m': 35, '2 p.m': 33, '3 p.m': 25, '4 p.m': 25, '5 p.m': 34, '6 p.m': 34, '7 p.m': 21, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}"
ChIJzQaiozXL1IkRpzcwykmW4pE,Tim Hortons,"241 Church St, Toronto, ON M5B 1Z4, Canada",{'5 a.m': 6},{},{},{},{},{},{}
ChIJv25bjpnL1IkRRJ9Z20fFyms,Tim Hortons,"21 Harbour St, Toronto, ON M5J 2Y4, Canada",{'5 a.m': 9},{},{},{},{},{},{}
ChIJvSQrSNHL1IkRc5uGpQI0Bmc,Tim Hortons,"The PATH - Maple Leaf Square, Toronto, ON M5J 2J3, Canada",{},{},{},{},{},{},{}
ChIJOb2NOCTL1IkRw4H22JSrkZI,Tim Hortons,"51 Dockside Dr, Toronto, ON M5A 0B6, Canada",{'5 a.m': 7},{},{},{},{},{},{}
ChIJN43LGy7L1IkRwhaHHBw1y0s,Tim Hortons,"55 Front St E, Toronto, ON M5E 1B5, Canada","{'11 a.m': 25, '6 a.m': 0, '7 a.m': 1, '8 a.m': 11, '9 a.m': 24, '10 a.m': 30, '12 p.m': 25, '1 p.m': 30, '2 p.m': 37, '3 p.m': 40, '4 p.m': 40, '5 p.m': 35, '6 p.m': 29, '7 p.m': 22, '8 p.m': 14, '9 p.m': 8, '10 p.m': 3, '11 p.m': 0}","{'5 a.m': 0, '6 a.m': 27, '7 a.m': 50, '8 a.m': 58, '9 a.m': 46, '10 a.m': 32, '11 a.m': 29, '12 p.m': 32, '1 p.m': 33, '2 p.m': 33, '3 p.m': 32, '4 p.m': 29, '5 p.m': 24, '6 p.m': 17, '7 p.m': 12, '8 p.m': 8, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 20, '7 a.m': 72, '8 a.m': 45, '9 a.m': 14, '10 a.m': 19, '11 a.m': 25, '12 p.m': 30, '1 p.m': 30, '2 p.m': 27, '3 p.m': 22, '4 p.m': 20, '5 p.m': 19, '6 p.m': 17, '7 p.m': 14, '8 p.m': 12, '9 p.m': 9, '10 p.m': 6}","{'5 a.m': 0, '6 a.m': 25, '7 a.m': 100, '8 a.m': 77, '9 a.m': 33, '10 a.m': 35, '11 a.m': 37, '12 p.m': 33, '1 p.m': 27, '2 p.m': 20, '3 p.m': 17, '4 p.m': 16, '5 p.m': 16, '6 p.m': 16, '7 p.m': 14, '8 p.m': 12, '9 p.m': 11, '10 p.m': 8}","{'5 a.m': 0, '6 a.m': 14, '7 a.m': 48, '8 a.m': 74, '9 a.m': 61, '10 a.m': 46, '11 a.m': 50, '12 p.m': 43, '1 p.m': 25, '2 p.m': 12, '3 p.m': 11, '4 p.m': 12, '5 p.m': 12, '6 p.m': 12, '7 p.m': 12, '8 p.m': 9, '9 p.m': 8, '10 p.m': 4}","{'5 a.m': 0, '6 a.m': 37, '7 a.m': 80, '8 a.m': 66, '9 a.m': 40, '10 a.m': 41, '11 a.m': 43, '12 p.m': 37, '1 p.m': 27, '2 p.m': 22, '3 p.m': 22, '4 p.m': 24, '5 p.m': 25, '6 p.m': 24, '7 p.m': 22, '8 p.m': 17, '9 p.m': 12, '10 p.m': 9}","{'6 a.m': 0, '7 a.m': 11, '8 a.m': 14, '9 a.m': 17, '10 a.m': 19, '11 a.m': 24, '12 p.m': 35, '1 p.m': 46, '2 p.m': 40, '3 p.m': 24, '4 p.m': 17, '5 p.m': 16, '6 p.m': 14, '7 p.m': 9, '8 p.m': 3, '9 p.m': 1, '10 p.m': 0, '11 p.m': 0}"
ChIJcQGmZDLL1IkRUftlAxboh6Q,Tim Hortons,"18 King St E Suite 105, Toronto, ON M5C 1C4, Canada","{'11 a.m': 64, '5 a.m': 0, '6 a.m': 43, '7 a.m': 50, '8 a.m': 49, '9 a.m': 52, '10 a.m': 60, '12 p.m': 58, '1 p.m': 45, '2 p.m': 33, '3 p.m': 29, '4 p.m': 32, '5 p.m': 34, '6 p.m': 33, '7 p.m': 27, '8 p.m': 19, '9 p.m': 10, '10 p.m': 3}","{'4 a.m': 0, '5 a.m': 29, '6 a.m': 67, '7 a.m': 86, '8 a.m': 64, '9 a.m': 40, '10 a.m': 43, '11 a.m': 61, '12 p.m': 67, '1 p.m': 55, '2 p.m': 38, '3 p.m': 30, '4 p.m': 31, '5 p.m': 33, '6 p.m': 33, '7 p.m': 29, '8 p.m': 21, '9 p.m': 12, '10 p.m': 6}","{'4 a.m': 0, '5 a.m': 31, '6 a.m': 61, '7 a.m': 68, '8 a.m': 57, '9 a.m': 53, '10 a.m': 59, '11 a.m': 63, '12 p.m': 61, '1 p.m': 56, '2 p.m': 53, '3 p.m': 53, '4 p.m': 53, '5 p.m': 49, '6 p.m': 41, '7 p.m': 29, '8 p.m': 18, '9 p.m': 9, '10 p.m': 3}","{'4 a.m': 0, '5 a.m': 39, '6 a.m': 83, '7 a.m': 100, '8 a.m': 79, '9 a.m': 61, '10 a.m': 61, '11 a.m': 61, '12 p.m': 55, '1 p.m': 47, '2 p.m': 42, '3 p.m': 41, '4 p.m': 42, '5 p.m': 41, '6 p.m': 36, '7 p.m': 29, '8 p.m': 20, '9 p.m': 12, '10 p.m': 6}","{'4 a.m': 0, '5 a.m': 19, '6 a.m': 60, '7 a.m': 87, '8 a.m': 75, '9 a.m': 67, '10 a.m': 70, '11 a.m': 70, '12 p.m': 63, '1 p.m': 54, '2 p.m': 48, '3 p.m': 47, '4 p.m': 47, '5 p.m': 45, '6 p.m': 40, '7 p.m': 32, '8 p.m': 22, '9 p.m': 13, '10 p.m': 6}","{'4 a.m': 0, '5 a.m': 43, '6 a.m': 87, '7 a.m': 76, '8 a.m': 58, '9 a.m': 64, '10 a.m': 74, '11 a.m': 76, '12 p.m': 71, '1 p.m': 64, '2 p.m': 58, '3 p.m': 54, '4 p.m': 54, '5 p.m': 54, '6 p.m': 51, '7 p.m': 44, '8 p.m': 33, '9 p.m': 21, '10 p.m': 11}","{'4 a.m': 0, '5 a.m': 40, '6 a.m': 66, '7 a.m': 81, '8 a.m': 80, '9 a.m': 69, '10 a.m': 63, '11 a.m': 62, '12 p.m': 63, '1 p.m': 60, '2 p.m': 53, '3 p.m': 44, '4 p.m': 38, '5 p.m': 43, '6 p.m': 55, '7 p.m': 64, '8 p.m': 56, '9 p.m': 35, '10 p.m': 16}"
ChIJn4_UWS3L1IkR-pF930hyqPo,Tim Hortons,"40 King St W, Toronto, ON M5H 3Y2, Canada","{'5 a.m': 0, '6 a.m': 4, '7 a.m': 4, '8 a.m': 4, '9 a.m': 4, '10 a.m': 4, '11 a.m': 4, '12 p.m': 4, '1 p.m': 4, '2 p.m': 4, '3 p.m': 4, '4 p.m': 0, '5 p.m': 0, '6 p.m': 0, '7 p.m': 0, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 4, '7 a.m': 4, '8 a.m': 4, '9 a.m': 23, '10 a.m': 33, '11 a.m': 42, '12 p.m': 38, '1 p.m': 23, '2 p.m': 9, '3 p.m': 4, '4 p.m': 4, '5 p.m': 0, '6 p.m': 0, '7 p.m': 0, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 0, '7 a.m': 4, '8 a.m': 9, '9 a.m': 42, '10 a.m': 76, '11 a.m': 100, '12 p.m': 90, '1 p.m': 57, '2 p.m': 23, '3 p.m': 4, '4 p.m': 4, '5 p.m': 0, '6 p.m': 0, '7 p.m': 0, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 14, '7 a.m': 33, '8 a.m': 52, '9 a.m': 61, '10 a.m': 61, '11 a.m': 47, '12 p.m': 33, '1 p.m': 14, '2 p.m': 4, '3 p.m': 4, '4 p.m': 4, '5 p.m': 0, '6 p.m': 0, '7 p.m': 0, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 4, '7 a.m': 9, '8 a.m': 19, '9 a.m': 23, '10 a.m': 23, '11 a.m': 19, '12 p.m': 9, '1 p.m': 4, '2 p.m': 4, '3 p.m': 4, '4 p.m': 14, '5 p.m': 0, '6 p.m': 0, '7 p.m': 0, '8 p.m': 0, '9 p.m': 0, '10 p.m': 0}",{},{}
ChIJoUteqlrL1IkRS7ODKh-jDzg,Tim Hortons,"581 Parliament St, Toronto, ON M4X 1P7, Canada","{'11 a.m': 33, '4 a.m': 0, '5 a.m': 0, '6 a.m': 4, '7 a.m': 8, '8 a.m': 13, '9 a.m': 14, '10 a.m': 20, '12 p.m': 47, '1 p.m': 47, '2 p.m': 32, '3 p.m': 14, '4 p.m': 10, '5 p.m': 29, '6 p.m': 69, '7 p.m': 100, '8 p.m': 85, '9 p.m': 44, '10 p.m': 11}","{'4 a.m': 0, '5 a.m': 0, '6 a.m': 2, '7 a.m': 8, '8 a.m': 14, '9 a.m': 25, '10 a.m': 35, '11 a.m': 45, '12 p.m': 54, '1 p.m': 60, '2 p.m': 58, '3 p.m': 54, '4 p.m': 47, '5 p.m': 44, '6 p.m': 55, '7 p.m': 73, '8 p.m': 70, '9 p.m': 41, '10 p.m': 13}","{'4 a.m': 0, '5 a.m': 0, '6 a.m': 10, '7 a.m': 35, '8 a.m': 11, '9 a.m': 7, '10 a.m': 17, '11 a.m': 30, '12 p.m': 45, '1 p.m': 57, '2 p.m': 60, '3 p.m': 57, '4 p.m': 52, '5 p.m': 54, '6 p.m': 61, '7 p.m': 63, '8 p.m': 51, '9 p.m': 30, '10 p.m': 11}","{'4 a.m': 0, '5 a.m': 0, '6 a.m': 5, '7 a.m': 13, '8 a.m': 23, '9 a.m': 35, '10 a.m': 50, '11 a.m': 63, '12 p.m': 73, '1 p.m': 76, '2 p.m': 73, '3 p.m': 63, '4 p.m': 51, '5 p.m': 48, '6 p.m': 73, '7 p.m': 97, '8 p.m': 70, '9 p.m': 23, '10 p.m': 2}","{'4 a.m': 0, '5 a.m': 0, '6 a.m': 10, '7 a.m': 19, '8 a.m': 29, '9 a.m': 42, '10 a.m': 55, '11 a.m': 67, '12 p.m': 73, '1 p.m': 75, '2 p.m': 69, '3 p.m': 58, '4 p.m': 45, '5 p.m': 38, '6 p.m': 50, '7 p.m': 85, '8 p.m': 97, '9 p.m': 58, '10 p.m': 16}","{'4 a.m': 0, '5 a.m': 0, '6 a.m': 7, '7 a.m': 22, '8 a.m': 14, '9 a.m': 20, '10 a.m': 33, '11 a.m': 45, '12 p.m': 52, '1 p.m': 50, '2 p.m': 41, '3 p.m': 30, '4 p.m': 27, '5 p.m': 38, '6 p.m': 57, '7 p.m': 73, '8 p.m': 67, '9 p.m': 45, '10 p.m': 22}","{'4 a.m': 0, '5 a.m': 0, '6 a.m': 1, '7 a.m': 4, '8 a.m': 10, '9 a.m': 17, '10 a.m': 26, '11 a.m': 39, '12 p.m': 50, '1 p.m': 50, '2 p.m': 38, '3 p.m': 22, '4 p.m': 17, '5 p.m': 32, '6 p.m': 61, '7 p.m': 86, '8 p.m': 86, '9 p.m': 63, '10 p.m': 32}"
ChIJbeu4m0vL1IkRmNwVXwudskA,Tim Hortons,"111 Carlton St, Toronto, ON M5B 2G3, Canada","{'9 a.m': 45, '5 a.m': 0, '6 a.m': 12, '7 a.m': 22, '8 a.m': 32, '10 a.m': 52, '11 a.m': 55, '12 p.m': 52, '1 p.m': 47, '2 p.m': 42, '3 p.m': 40, '4 p.m': 40, '5 p.m': 40, '6 p.m': 37, '7 p.m': 30, '8 p.m': 20, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 35, '7 a.m': 80, '8 a.m': 37, '9 a.m': 32, '10 a.m': 50, '11 a.m': 60, '12 p.m': 57, '1 p.m': 42, '2 p.m': 27, '3 p.m': 17, '4 p.m': 17, '5 p.m': 27, '6 p.m': 37, '7 p.m': 37, '8 p.m': 27, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 52, '7 a.m': 60, '8 a.m': 32, '9 a.m': 30, '10 a.m': 37, '11 a.m': 47, '12 p.m': 52, '1 p.m': 55, '2 p.m': 52, '3 p.m': 47, '4 p.m': 42, '5 p.m': 40, '6 p.m': 42, '7 p.m': 52, '8 p.m': 47, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 97, '7 a.m': 75, '8 a.m': 60, '9 a.m': 72, '10 a.m': 80, '11 a.m': 77, '12 p.m': 67, '1 p.m': 52, '2 p.m': 40, '3 p.m': 32, '4 p.m': 32, '5 p.m': 35, '6 p.m': 37, '7 p.m': 37, '8 p.m': 35, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 52, '7 a.m': 95, '8 a.m': 82, '9 a.m': 87, '10 a.m': 100, '11 a.m': 90, '12 p.m': 67, '1 p.m': 50, '2 p.m': 45, '3 p.m': 47, '4 p.m': 50, '5 p.m': 52, '6 p.m': 47, '7 p.m': 40, '8 p.m': 30, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 57, '7 a.m': 80, '8 a.m': 57, '9 a.m': 50, '10 a.m': 57, '11 a.m': 57, '12 p.m': 50, '1 p.m': 37, '2 p.m': 30, '3 p.m': 25, '4 p.m': 27, '5 p.m': 30, '6 p.m': 32, '7 p.m': 32, '8 p.m': 27, '9 p.m': 0, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 20, '7 a.m': 40, '8 a.m': 35, '9 a.m': 17, '10 a.m': 15, '11 a.m': 25, '12 p.m': 30, '1 p.m': 30, '2 p.m': 25, '3 p.m': 22, '4 p.m': 30, '5 p.m': 45, '6 p.m': 55, '7 p.m': 50, '8 p.m': 35, '9 p.m': 0, '10 p.m': 0}"
