GoogleID,store name,address,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday
ChIJhScszVPL1IkRw0fuN585J5U,Tim Hortons,"563 Sherbourne St, Toronto, ON M4X 1W7, Canada","{'9 a.m': 81, '5 a.m': 0, '6 a.m': 11, '7 a.m': 35, '8 a.m': 64, '10 a.m': 72, '11 a.m': 56, '12 p.m': 62, '1 p.m': 83, '2 p.m': 75, '3 p.m': 45, '4 p.m': 36, '5 p.m': 45, '6 p.m': 54, '7 p.m': 50, '8 p.m': 35, '9 p.m': 18, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 16, '7 a.m': 29, '8 a.m': 43, '9 a.m': 58, '10 a.m': 69, '11 a.m': 74, '12 p.m': 71, '1 p.m': 62, '2 p.m': 51, '3 p.m': 43, '4 p.m': 43, '5 p.m': 51, '6 p.m': 57, '7 p.m': 51, '8 p.m': 36, '9 p.m': 17, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 20, '7 a.m': 45, '8 a.m': 56, '9 a.m': 49, '10 a.m': 49, '11 a.m': 60, '12 p.m': 65, '1 p.m': 58, '2 p.m': 47, '3 p.m': 45, '4 p.m': 61, '5 p.m': 84, '6 p.m': 95, '7 p.m': 82, '8 p.m': 52, '9 p.m': 23, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 24, '7 a.m': 87, '8 a.m': 100, '9 a.m': 48, '10 a.m': 30, '11 a.m': 47, '12 p.m': 64, '1 p.m': 68, '2 p.m': 56, '3 p.m': 43, '4 p.m': 42, '5 p.m': 52, '6 p.m': 58, '7 p.m': 49, '8 p.m': 27, '9 p.m': 9, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 15, '7 a.m': 43, '8 a.m': 69, '9 a.m': 77, '10 a.m': 78, '11 a.m': 82, '12 p.m': 76, '1 p.m': 64, '2 p.m': 55, '3 p.m': 57, '4 p.m': 67, '5 p.m': 74, '6 p.m': 70, '7 p.m': 56, '8 p.m': 37, '9 p.m': 20, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 38, '7 a.m': 64, '8 a.m': 72, '9 a.m': 64, '10 a.m': 58, '11 a.m': 60, '12 p.m': 60, '1 p.m': 52, '2 p.m': 47, '3 p.m': 45, '4 p.m': 48, '5 p.m': 49, '6 p.m': 43, '7 p.m': 29, '8 p.m': 15, '9 p.m': 4, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 14, '7 a.m': 49, '8 a.m': 80, '9 a.m': 70, '10 a.m': 48, '11 a.m': 42, '12 p.m': 45, '1 p.m': 48, '2 p.m': 44, '3 p.m': 41, '4 p.m': 38, '5 p.m': 40, '6 p.m': 41, '7 p.m': 38, '8 p.m': 29, '9 p.m': 18, '10 p.m': 0}"
ChIJ3eveSVPL1IkR3YyH6f40hys,Tim Hortons,"250 Bloor St E, Toronto, ON M4W 1E5, Canada",{},{},{},{},{},{},{}
ChIJ3eveSVPL1IkRrk5owb3Otg8,Tim Hortons,"1 Mt Pleasant Rd, Toronto, ON M4Y 2Y5, Canada",{},{},{},{},{},{},{}
ChIJ_zidyGrL1IkRZEBiUYHrYZ0,Tim Hortons,"589 King St E, Toronto, ON M5V 1M1, Canada","{'10 a.m': 51, '5 a.m': 0, '6 a.m': 15, '7 a.m': 26, '8 a.m': 37, '9 a.m': 45, '11 a.m': 53, '12 p.m': 53, '1 p.m': 50, '2 p.m': 45, '3 p.m': 39, '4 p.m': 35, '5 p.m': 36, '6 p.m': 38, '7 p.m': 38, '8 p.m': 31, '9 p.m': 21, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 22, '7 a.m': 40, '8 a.m': 61, '9 a.m': 80, '10 a.m': 89, '11 a.m': 87, '12 p.m': 77, '1 p.m': 64, '2 p.m': 56, '3 p.m': 54, '4 p.m': 55, '5 p.m': 54, '6 p.m': 48, '7 p.m': 37, '8 p.m': 24, '9 p.m': 12, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 19, '7 a.m': 40, '8 a.m': 66, '9 a.m': 89, '10 a.m': 100, '11 a.m': 96, '12 p.m': 82, '1 p.m': 68, '2 p.m': 58, '3 p.m': 54, '4 p.m': 52, '5 p.m': 48, '6 p.m': 40, '7 p.m': 29, '8 p.m': 18, '9 p.m': 9, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 20, '7 a.m': 40, '8 a.m': 64, '9 a.m': 86, '10 a.m': 96, '11 a.m': 95, '12 p.m': 84, '1 p.m': 70, '2 p.m': 59, '3 p.m': 52, '4 p.m': 50, '5 p.m': 53, '6 p.m': 56, '7 p.m': 50, '8 p.m': 35, '9 p.m': 19, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 24, '7 a.m': 54, '8 a.m': 83, '9 a.m': 95, '10 a.m': 90, '11 a.m': 85, '12 p.m': 86, '1 p.m': 81, '2 p.m': 65, '3 p.m': 46, '4 p.m': 37, '5 p.m': 34, '6 p.m': 33, '7 p.m': 30, '8 p.m': 24, '9 p.m': 18, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 35, '7 a.m': 70, '8 a.m': 96, '9 a.m': 93, '10 a.m': 74, '11 a.m': 69, '12 p.m': 81, '1 p.m': 85, '2 p.m': 68, '3 p.m': 50, '4 p.m': 42, '5 p.m': 41, '6 p.m': 41, '7 p.m': 38, '8 p.m': 32, '9 p.m': 26, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 25, '7 a.m': 38, '8 a.m': 52, '9 a.m': 64, '10 a.m': 72, '11 a.m': 75, '12 p.m': 73, '1 p.m': 66, '2 p.m': 58, '3 p.m': 50, '4 p.m': 43, '5 p.m': 39, '6 p.m': 36, '7 p.m': 32, '8 p.m': 27, '9 p.m': 20, '10 p.m': 0}"
ChIJvfad4jnL1IkRt2xD1IWWFfA,Tim Hortons,"323 Richmond St E, Toronto, ON M5A 4R3, Canada","{'10 a.m': 42, '5 a.m': 0, '6 a.m': 14, '7 a.m': 23, '8 a.m': 33, '9 a.m': 39, '11 a.m': 41, '12 p.m': 38, '1 p.m': 33, '2 p.m': 29, '3 p.m': 25, '4 p.m': 24, '5 p.m': 22, '6 p.m': 21, '7 p.m': 20, '8 p.m': 18, '9 p.m': 15, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 33, '7 a.m': 62, '8 a.m': 74, '9 a.m': 63, '10 a.m': 49, '11 a.m': 43, '12 p.m': 39, '1 p.m': 29, '2 p.m': 19, '3 p.m': 12, '4 p.m': 10, '5 p.m': 14, '6 p.m': 20, '7 p.m': 24, '8 p.m': 25, '9 p.m': 25, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 41, '7 a.m': 64, '8 a.m': 83, '9 a.m': 95, '10 a.m': 94, '11 a.m': 83, '12 p.m': 66, '1 p.m': 50, '2 p.m': 39, '3 p.m': 33, '4 p.m': 29, '5 p.m': 27, '6 p.m': 25, '7 p.m': 22, '8 p.m': 19, '9 p.m': 15, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 45, '7 a.m': 73, '8 a.m': 93, '9 a.m': 100, '10 a.m': 92, '11 a.m': 77, '12 p.m': 62, '1 p.m': 52, '2 p.m': 47, '3 p.m': 44, '4 p.m': 41, '5 p.m': 36, '6 p.m': 30, '7 p.m': 24, '8 p.m': 16, '9 p.m': 10, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 54, '7 a.m': 72, '8 a.m': 79, '9 a.m': 75, '10 a.m': 68, '11 a.m': 63, '12 p.m': 59, '1 p.m': 53, '2 p.m': 42, '3 p.m': 31, '4 p.m': 24, '5 p.m': 21, '6 p.m': 22, '7 p.m': 23, '8 p.m': 22, '9 p.m': 19, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 59, '7 a.m': 87, '8 a.m': 95, '9 a.m': 82, '10 a.m': 58, '11 a.m': 49, '12 p.m': 53, '1 p.m': 46, '2 p.m': 25, '3 p.m': 10, '4 p.m': 7, '5 p.m': 8, '6 p.m': 10, '7 p.m': 11, '8 p.m': 10, '9 p.m': 8, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 27, '7 a.m': 41, '8 a.m': 48, '9 a.m': 46, '10 a.m': 40, '11 a.m': 35, '12 p.m': 33, '1 p.m': 34, '2 p.m': 36, '3 p.m': 36, '4 p.m': 33, '5 p.m': 30, '6 p.m': 25, '7 p.m': 20, '8 p.m': 14, '9 p.m': 8, '10 p.m': 0}"
ChIJ5XiPiWjL1IkRU4bz-rI-O2M,Tim Hortons,"547 Gerrard St E, Toronto, ON M4M 1X7, Canada","{'10 a.m': 61, '5 a.m': 0, '6 a.m': 16, '7 a.m': 27, '8 a.m': 40, '9 a.m': 52, '11 a.m': 66, '12 p.m': 68, '1 p.m': 67, '2 p.m': 65, '3 p.m': 62, '4 p.m': 58, '5 p.m': 52, '6 p.m': 46, '7 p.m': 37, '8 p.m': 28, '9 p.m': 19, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 30, '7 a.m': 54, '8 a.m': 68, '9 a.m': 68, '10 a.m': 63, '11 a.m': 62, '12 p.m': 65, '1 p.m': 69, '2 p.m': 69, '3 p.m': 67, '4 p.m': 64, '5 p.m': 58, '6 p.m': 51, '7 p.m': 44, '8 p.m': 35, '9 p.m': 26, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 23, '7 a.m': 46, '8 a.m': 68, '9 a.m': 82, '10 a.m': 86, '11 a.m': 81, '12 p.m': 75, '1 p.m': 72, '2 p.m': 72, '3 p.m': 73, '4 p.m': 72, '5 p.m': 67, '6 p.m': 59, '7 p.m': 49, '8 p.m': 38, '9 p.m': 27, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 35, '7 a.m': 56, '8 a.m': 76, '9 a.m': 90, '10 a.m': 95, '11 a.m': 93, '12 p.m': 85, '1 p.m': 76, '2 p.m': 70, '3 p.m': 66, '4 p.m': 64, '5 p.m': 61, '6 p.m': 55, '7 p.m': 46, '8 p.m': 34, '9 p.m': 22, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 32, '7 a.m': 55, '8 a.m': 78, '9 a.m': 94, '10 a.m': 100, '11 a.m': 95, '12 p.m': 84, '1 p.m': 72, '2 p.m': 64, '3 p.m': 60, '4 p.m': 59, '5 p.m': 57, '6 p.m': 52, '7 p.m': 45, '8 p.m': 35, '9 p.m': 24, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 29, '7 a.m': 49, '8 a.m': 68, '9 a.m': 83, '10 a.m': 88, '11 a.m': 85, '12 p.m': 76, '1 p.m': 66, '2 p.m': 59, '3 p.m': 55, '4 p.m': 54, '5 p.m': 52, '6 p.m': 48, '7 p.m': 41, '8 p.m': 31, '9 p.m': 21, '10 p.m': 0}","{'5 a.m': 0, '6 a.m': 20, '7 a.m': 34, '8 a.m': 49, '9 a.m': 61, '10 a.m': 69, '11 a.m': 71, '12 p.m': 68, '1 p.m': 64, '2 p.m': 62, '3 p.m': 63, '4 p.m': 65, '5 p.m': 65, '6 p.m': 58, '7 p.m': 45, '8 p.m': 30, '9 p.m': 16, '10 p.m': 0}"
ChIJ4wIFDkHL1IkRI39sFZH5SZI,Tim Hortons,"69 Regent Park Blvd, Toronto, ON M5A 0K7, Canada","{'11 a.m': 62, '4 a.m': 0, '5 a.m': 0, '6 a.m': 25, '7 a.m': 37, '8 a.m': 47, '9 a.m': 53, '10 a.m': 57, '12 p.m': 69, '1 p.m': 71, '2 p.m': 64, '3 p.m': 53, '4 p.m': 47, '5 p.m': 53, '6 p.m': 64, '7 p.m': 68, '8 p.m': 55, '9 p.m': 33, '10 p.m': 0}","{'4 a.m': 0, '5 a.m': 0, '6 a.m': 20, '7 a.m': 37, '8 a.m': 55, '9 a.m': 67, '10 a.m': 71, '11 a.m': 68, '12 p.m': 59, '1 p.m': 50, '2 p.m': 40, '3 p.m': 34, '4 p.m': 31, '5 p.m': 35, '6 p.m': 42, '7 p.m': 45, '8 p.m': 40, '9 p.m': 27, '10 p.m': 0}","{'4 a.m': 0, '5 a.m': 0, '6 a.m': 35, '7 a.m': 64, '8 a.m': 80, '9 a.m': 74, '10 a.m': 63, '11 a.m': 59, '12 p.m': 55, '1 p.m': 48, '2 p.m': 42, '3 p.m': 38, '4 p.m': 41, '5 p.m': 47, '6 p.m': 53, '7 p.m': 50, '8 p.m': 37, '9 p.m': 20, '10 p.m': 0}","{'4 a.m': 0, '5 a.m': 0, '6 a.m': 21, '7 a.m': 42, '8 a.m': 62, '9 a.m': 70, '10 a.m': 65, '11 a.m': 57, '12 p.m': 55, '1 p.m': 59, '2 p.m': 61, '3 p.m': 57, '4 p.m': 53, '5 p.m': 55, '6 p.m': 67, '7 p.m': 78, '8 p.m': 78, '9 p.m': 63, '10 p.m': 0}","{'4 a.m': 0, '5 a.m': 0, '6 a.m': 24, '7 a.m': 51, '8 a.m': 80, '9 a.m': 99, '10 a.m': 100, '11 a.m': 88, '12 p.m': 74, '1 p.m': 64, '2 p.m': 55, '3 p.m': 43, '4 p.m': 34, '5 p.m': 30, '6 p.m': 32, '7 p.m': 34, '8 p.m': 30, '9 p.m': 20, '10 p.m': 0}","{'4 a.m': 0, '5 a.m': 0, '6 a.m': 23, '7 a.m': 57, '8 a.m': 88, '9 a.m': 93, '10 a.m': 73, '11 a.m': 50, '12 p.m': 40, '1 p.m': 39, '2 p.m': 40, '3 p.m': 41, '4 p.m': 42, '5 p.m': 45, '6 p.m': 46, '7 p.m': 42, '8 p.m': 32, '9 p.m': 19, '10 p.m': 0}","{'4 a.m': 0, '5 a.m': 0, '6 a.m': 33, '7 a.m': 49, '8 a.m': 63, '9 a.m': 73, '10 a.m': 78, '11 a.m': 76, '12 p.m': 67, '1 p.m': 54, '2 p.m': 41, '3 p.m': 36, '4 p.m': 39, '5 p.m': 48, '6 p.m': 56, '7 p.m': 55, '8 p.m': 45, '9 p.m': 29, '10 p.m': 0}"
